1520621022837300480,0.00180,0.51206,0.07750,0.99777,0.05920,-0.01762,-0.02518,0.78525,0.29249,-0.21256,
1520621022937208320,0.07941,0.54183,0.05811,0.99723,0.06796,-0.01948,-0.02304,0.76613,0.30295,-0.17604,
1520621023037211392,0.15419,0.57134,0.04051,0.99693,0.07293,-0.02177,-0.01860,0.73006,0.29405,-0.17262,
1520621023137214464,0.22702,0.60413,0.02414,0.99707,0.07097,-0.02605,-0.01178,0.70409,0.32221,-0.16096,
1520621023237277696,0.29580,0.63650,0.00732,0.99801,0.05832,-0.02314,-0.00560,0.67254,0.32549,-0.17697,
1520621023337280768,0.36279,0.66764,-0.00543,0.99879,0.04649,-0.01582,-0.00063,0.64805,0.32643,-0.19964,
1520621023437283840,0.42488,0.70478,-0.03470,0.99885,0.04603,-0.01328,0.00131,0.63082,0.34508,-0.25330,
1520621023537286656,0.48700,0.73957,-0.06139,0.99839,0.05572,-0.01009,0.00121,0.62369,0.32477,-0.26906,
1520621023637305856,0.55121,0.77085,-0.08717,0.99730,0.07265,-0.00807,0.00678,0.65981,0.27635,-0.23746,
1520621023737309952,0.61663,0.79724,-0.10807,0.99582,0.08906,0.00069,0.02048,0.66676,0.21512,-0.16659,
1520621023837313024,0.68453,0.81373,-0.11916,0.99444,0.10106,0.00373,0.02950,0.66797,0.11733,-0.06845,
1520621023937316864,0.75090,0.82100,-0.12190,0.99409,0.10018,-0.00068,0.04184,0.66746,-0.00240,0.01315,
1520621024037407488,0.81846,0.81440,-0.11805,0.99396,0.09487,-0.00345,0.05513,0.67992,-0.12821,0.06668,
1520621024137409536,0.89072,0.79928,-0.11110,0.99342,0.09255,-0.00576,0.06723,0.70129,-0.23488,0.11892,
1520621024237412352,0.95990,0.76975,-0.09498,0.99286,0.08996,-0.01414,0.07706,0.68996,-0.30863,0.17606,
1520621024337415424,1.02477,0.73474,-0.07537,0.99116,0.09928,-0.02207,0.08517,0.60144,-0.38143,0.21552,
1520621024437479168,1.07824,0.69406,-0.05031,0.99041,0.10000,-0.02574,0.09180,0.45378,-0.41814,0.28984,
1520621024537480448,1.11535,0.64962,-0.01823,0.99224,0.07740,-0.02599,0.09382,0.30464,-0.46472,0.32362,
1520621024637483264,1.14088,0.60058,0.01292,0.99398,0.05551,-0.01967,0.09237,0.19818,-0.51218,0.29740,
1520621024737486336,1.15727,0.54740,0.04132,0.99475,0.04864,-0.01507,0.08878,0.11802,-0.55758,0.27775,
1520621024837450496,1.16741,0.48870,0.07068,0.99499,0.04124,-0.01738,0.08935,0.06750,-0.61183,0.31468,
1520621024937453568,1.17279,0.42598,0.10626,0.99516,0.02505,-0.02185,0.09248,0.01621,-0.65152,0.38889,
1520621025037456640,1.17243,0.36041,0.14763,0.99605,0.01259,-0.01865,0.08591,-0.02418,-0.65621,0.42444,
1520621025137459456,1.17060,0.29758,0.18988,0.99664,0.00679,-0.01837,0.07953,-0.04777,-0.59130,0.40177,
1520621025237291264,1.16430,0.24091,0.22637,0.99712,-0.00210,-0.01803,0.07360,-0.06697,-0.57656,0.33472,
1520621025337295360,1.15789,0.18206,0.25601,0.99754,-0.00493,-0.02328,0.06594,-0.07716,-0.59285,0.23907,
1520621025437298176,1.14935,0.12142,0.27519,0.99784,0.00230,-0.02495,0.06070,-0.09228,-0.62281,0.14870,
1520621025537301248,1.13878,0.05908,0.28739,0.99785,0.00943,-0.02627,0.05932,-0.11761,-0.61731,0.10534,
1520621025637152256,1.12647,-0.00083,0.29287,0.99784,0.00510,-0.02169,0.06182,-0.13193,-0.58295,0.00379,
1520621025737154304,1.11391,-0.05766,0.28682,0.99784,-0.00417,-0.01380,0.06402,-0.13832,-0.55080,-0.10622,
1520621025837158144,1.09721,-0.10897,0.27267,0.99790,-0.00002,-0.00710,0.06445,-0.19671,-0.45684,-0.18430,
1520621025937160192,1.07513,-0.15191,0.25225,0.99782,0.00562,-0.00907,0.06507,-0.25170,-0.37680,-0.21733,
1520621026037138432,1.04706,-0.18637,0.23031,0.99784,0.00655,-0.01491,0.06359,-0.32155,-0.30824,-0.21642,
1520621026137142528,1.01059,-0.21296,0.20689,0.99786,0.00654,-0.01950,0.06202,-0.40912,-0.23142,-0.24749,
1520621026237145344,0.96659,-0.23285,0.17970,0.99762,0.00531,-0.02346,0.06455,-0.48281,-0.17197,-0.29336,
1520621026337148416,0.91526,-0.24922,0.14957,0.99737,0.00495,-0.01831,0.06989,-0.54282,-0.12481,-0.32059,
1520621026437279488,0.85979,-0.26029,0.11663,0.99730,0.00451,-0.00636,0.07302,-0.56590,-0.07719,-0.33522,
1520621026537282560,0.80191,-0.26511,0.08280,0.99723,0.00050,0.00662,0.07407,-0.57551,-0.01536,-0.34585,
1520621026637285376,0.74568,-0.26039,0.04515,0.99671,0.00351,0.01812,0.07890,-0.56934,0.06498,-0.38565,
1520621026737288448,0.68772,-0.24965,0.00539,0.99635,0.01966,0.01301,0.08205,-0.58411,0.13064,-0.39288,
1520621026837455616,0.62732,-0.23213,-0.03227,0.99625,0.02608,0.00059,0.08253,-0.63728,0.21403,-0.36377,
1520621026937459712,0.56226,-0.20682,-0.06882,0.99655,0.01708,-0.00645,0.08096,-0.68062,0.27492,-0.37638,
1520621027037462784,0.49191,-0.17706,-0.10830,0.99678,0.00748,-0.00755,0.07953,-0.72294,0.33824,-0.40681,
1520621027137465600,0.41951,-0.14070,-0.14933,0.99673,0.01215,0.00578,0.07963,-0.73994,0.38396,-0.39740,
1520621027237577216,0.34603,-0.10253,-0.18418,0.99610,0.03944,0.01745,0.07691,-0.73828,0.37414,-0.27899,
1520621027337580288,0.27417,-0.06825,-0.20163,0.99405,0.07533,0.02169,0.07558,-0.70122,0.30524,-0.05510,
1520621027437582336,0.20599,-0.04300,-0.19603,0.99323,0.08659,0.01728,0.07550,-0.66399,0.20357,0.16318,
1520621027537586176,0.14060,-0.02448,-0.17105,0.99320,0.08120,0.00465,0.08329,-0.65814,0.16431,0.34060,
1520621027637588224,0.07619,-0.00858,-0.13085,0.99232,0.06891,-0.01014,0.10227,-0.69307,0.16948,0.41743,
1520621027737845760,0.00476,0.00993,-0.08782,0.98972,0.05583,-0.01255,0.13111,-0.73584,0.20401,0.43344,
1520621027837848576,-0.06957,0.03426,-0.04574,0.98494,0.04009,0.00335,0.16815,-0.75536,0.23641,0.42632,
1520621027937851648,-0.14476,0.05982,-0.00377,0.97717,0.02619,0.01778,0.21007,-0.73589,0.27459,0.40648,
1520621028037854720,-0.23021,0.09357,0.02776,0.96415,0.03068,0.01343,0.26324,-0.70940,0.31370,0.36259,
1520621028137517568,-0.28937,0.12466,0.06618,0.94921,0.03127,0.00555,0.31304,-0.66476,0.33056,0.30094,
1520621028237520640,-0.35486,0.15788,0.09212,0.93705,0.02313,-0.00895,0.34831,-0.65718,0.34808,0.19307,
1520621028337524992,-0.42120,0.19249,0.10488,0.93281,0.00903,-0.03151,0.35888,-0.66963,0.34418,0.06603,
1520621028437526784,-0.48941,0.22576,0.10593,0.93730,0.00294,-0.05459,0.34420,-0.69404,0.31032,-0.04295,
1520621028537429760,-0.55591,0.25285,0.10073,0.95253,0.01063,-0.06065,0.29816,-0.67025,0.27761,-0.10397,
1520621028637432832,-0.62413,0.28090,0.08834,0.96836,0.03009,-0.06203,0.23984,-0.65829,0.22762,-0.10443,
1520621028737435904,-0.68959,0.29935,0.08000,0.98236,0.04094,-0.06062,0.17208,-0.65445,0.18388,-0.06972,
1520621028837439744,-0.75579,0.31644,0.07572,0.99253,0.03288,-0.05874,0.10178,-0.65339,0.15297,-0.04777,
1520621028937381632,-0.82122,0.32858,0.07116,0.99814,0.01354,-0.05005,0.03220,-0.66330,0.14905,-0.04692,
1520621029037383680,-0.88828,0.34389,0.06637,0.99886,-0.00339,-0.03762,-0.02912,-0.66793,0.16109,-0.06063,
1520621029137387520,-0.95384,0.36209,0.05874,0.99629,-0.00968,-0.02525,-0.08176,-0.66023,0.20291,-0.09225,
1520621029237389568,-1.01748,0.38311,0.04914,0.99011,-0.00060,0.00030,-0.14029,-0.62377,0.25137,-0.08094,
1520621029337401344,-1.07864,0.40912,0.04248,0.97942,-0.00197,0.02349,-0.20045,-0.56271,0.29386,-0.02889,
1520621029437371136,-1.13201,0.43494,0.04216,0.96605,-0.02436,0.03431,-0.25492,-0.47359,0.31292,-0.01597,
1520621029537374208,-1.17083,0.47953,0.03695,0.95411,-0.04010,0.04530,-0.29328,-0.38112,0.36097,-0.05247,
1520621029637377280,-1.21538,0.48872,0.03298,0.95490,-0.02031,0.04378,-0.29296,-0.28829,0.26370,-0.03699,
1520621029737470976,-1.16839,0.47784,0.07202,0.96749,0.00990,0.04349,-0.24895,-0.05393,0.18853,0.08785,
1520621029837474048,-1.21996,0.58126,0.03734,0.98274,0.01226,0.04396,-0.17929,-0.01177,0.36102,0.07732,
1520621029937477120,-1.22141,0.61504,0.04766,0.99411,0.01727,0.03749,-0.10019,0.06440,0.32062,0.10508,
1520621030037480192,-1.21418,0.64414,0.05819,0.99886,0.02559,0.03567,-0.01873,0.11026,0.24272,0.10040,
1520621030137524736,-1.20223,0.66548,0.06871,0.99675,0.03806,0.03195,0.06333,0.18702,0.15587,0.11020,
1520621030237527808,-1.18285,0.67962,0.07934,0.98685,0.04825,0.02014,0.15296,0.24624,0.07708,0.11393,
1520621030337531904,-1.16020,0.69070,0.08970,0.97003,0.05449,0.01611,0.23625,0.27048,0.01549,0.11312,
1520621030437534720,-1.13472,0.69152,0.10137,0.95017,0.04502,0.01972,0.30784,0.26622,-0.06847,0.11474,
1520621030537588224,-1.11278,0.70019,0.11169,0.94190,0.02705,0.02296,0.33402,0.27461,-0.17346,0.13641,
1520621030637591040,-1.08822,0.70848,0.12585,0.95267,0.02186,0.03384,0.30133,0.27546,-0.20839,0.10263,
1520621030737595136,-1.05242,0.63820,0.13116,0.96156,0.05024,0.05791,0.26367,0.30325,-0.26366,-0.00107,
1520621030837598208,-1.02369,0.61591,0.12619,0.95978,0.10153,0.09347,0.24450,0.27372,-0.24297,-0.06347,
1520621030937692672,-1.00191,0.59238,0.12164,0.95492,0.14610,0.13269,0.22176,0.20716,-0.26345,-0.04800,
1520621031037695744,-0.97948,0.56683,0.11698,0.95252,0.16292,0.17264,0.19066,0.18367,-0.28389,-0.01009,
1520621031137698560,-0.95956,0.53880,0.11799,0.95140,0.15765,0.21557,0.15333,0.19162,-0.27293,0.01481,
1520621031237701632,-0.93621,0.51351,0.11769,0.94810,0.15593,0.25373,0.11143,0.26298,-0.24780,0.03827,
1520621031337925376,-0.90528,0.48877,0.12773,0.94660,0.15310,0.27288,0.07771,0.36421,-0.22070,0.10913,
1520621031437928448,-0.86362,0.46660,0.14337,0.95188,0.11450,0.27953,0.05176,0.47279,-0.21762,0.20145,
1520621031537931520,-0.81300,0.44618,0.16400,0.95837,0.05018,0.27946,0.03019,0.52344,-0.20150,0.20599,
1520621031637934336,-0.75956,0.42849,0.18152,0.96209,0.00368,0.27262,0.00655,0.51953,-0.18311,0.14389,
1520621031737669632,-0.70832,0.41090,0.19357,0.96552,-0.02627,0.25890,-0.00732,0.52384,-0.17219,0.09562,
1520621031837672704,-0.65490,0.39468,0.20081,0.96863,-0.05462,0.24230,-0.00797,0.51769,-0.15980,0.06814,
1520621031937676544,-0.60476,0.38179,0.20514,0.97270,-0.08473,0.21604,-0.00236,0.51824,-0.15194,0.03135,
1520621032037678592,-0.55276,0.36787,0.20493,0.97638,-0.11412,0.18309,0.01177,0.51964,-0.15590,-0.02208,
1520621032137813760,-0.49899,0.35129,0.20184,0.97865,-0.13984,0.14583,0.03761,0.52880,-0.17245,-0.05504,
1520621032237381888,-0.44616,0.33521,0.19498,0.98018,-0.15762,0.10341,0.06093,0.53011,-0.18909,-0.07679,
1520621032337383936,-0.39011,0.30763,0.19145,0.98281,-0.15767,0.05993,0.07502,0.54022,-0.22762,-0.07394,
1520621032437387008,-0.33828,0.29159,0.17976,0.98507,-0.14408,0.00620,0.09404,0.52454,-0.18559,-0.07060,
1520621032537390848,-0.28575,0.27883,0.17410,0.98414,-0.12873,-0.04305,0.11417,0.49606,-0.12630,-0.07169,
1520621032637320960,-0.23990,0.26871,0.16618,0.98303,-0.10208,-0.08075,0.12924,0.43626,-0.10940,-0.09674,
1520621032737324032,-0.19897,0.26306,0.15486,0.98223,-0.06390,-0.11227,0.13616,0.39721,-0.06419,-0.11767,
1520621032837327104,-0.16117,0.25899,0.14199,0.97881,-0.01827,-0.14524,0.14316,0.35550,-0.01478,-0.13189,
1520621032937329920,-0.12833,0.25473,0.12684,0.97573,0.03689,-0.16589,0.13808,0.30523,-0.03566,-0.16323,
1520621033037355264,-0.09719,0.25155,0.10856,0.97422,0.09402,-0.16424,0.12280,0.27609,0.00155,-0.20299,
1520621033137358080,-0.07295,0.25153,0.08563,0.97129,0.15850,-0.14829,0.09733,0.23401,0.01174,-0.23435,
1520621033237361152,-0.05608,0.24958,0.06615,0.96713,0.21700,-0.11635,0.06351,0.15554,0.01156,-0.17698,
1520621033337365248,-0.04415,0.25161,0.05318,0.96500,0.25214,-0.06972,0.01861,0.09508,0.01916,-0.08250,
1520621033437821440,-0.03261,0.24565,0.05208,0.96487,0.25969,-0.02685,-0.02949,0.05935,-0.00800,0.01325,
1520621033537824512,-0.04768,0.23664,0.07314,0.96653,0.24560,0.00893,-0.07366,-0.00464,-0.06625,0.08141,
1520621033637828352,-0.04731,0.25714,0.06566,0.96802,0.21872,0.05043,-0.11209,-0.02758,-0.01031,0.08600,
1520621033737830400,-0.03961,0.28378,0.06843,0.96536,0.19590,0.09328,-0.14493,0.01400,-0.00165,0.08235,
1520621033838478336,-0.03580,0.23574,0.08319,0.96246,0.17113,0.12827,-0.16716,0.02369,-0.14495,0.10828,
1520621033938482432,-0.03125,0.21857,0.09455,0.96166,0.14132,0.14997,-0.18094,0.07184,-0.19485,0.12193,
1520621034038483456,-0.02147,0.21145,0.11428,0.96356,0.11077,0.16161,-0.18213,0.12478,-0.20327,0.15432,
1520621034138490368,-0.01423,0.18633,0.13170,0.96627,0.08183,0.16626,-0.17882,0.13650,-0.22445,0.18268,
1520621034237921280,0.01677,0.15954,0.15220,0.97047,0.04106,0.16542,-0.17070,0.23022,-0.18877,0.22849,
1520621034337860352,0.04029,0.14694,0.17000,0.97384,-0.01826,0.16417,-0.15607,0.26896,-0.13308,0.21777,
1520621034437863424,0.07636,0.10160,0.19849,0.97510,-0.06948,0.15916,-0.13792,0.30462,-0.15591,0.18158,
1520621034537866240,0.10188,0.12381,0.20711,0.97523,-0.11602,0.15115,-0.11234,0.32942,-0.05048,0.14770,
1520621034637450752,0.13533,0.12297,0.21850,0.97535,-0.15641,0.13140,-0.08341,0.35155,-0.03906,0.09799,
1520621034737453824,0.17427,0.11889,0.22470,0.97655,-0.18602,0.09443,-0.05322,0.38364,-0.01590,0.06414,
1520621034837456640,0.21510,0.11490,0.23132,0.97681,-0.20659,0.05270,-0.01971,0.40626,-0.01893,0.02034,
1520621034937460736,0.25314,0.11955,0.22764,0.97813,-0.20702,0.01798,0.00917,0.41916,0.00760,-0.02678,
1520621035037296384,0.29477,0.12320,0.22346,0.97953,-0.19576,-0.02309,0.04091,0.43840,0.03644,-0.04869,
1520621035137299200,0.34377,0.12127,0.22194,0.97847,-0.18155,-0.06467,0.07388,0.44663,0.03513,-0.06393,
1520621035237303296,0.38860,0.12409,0.21300,0.97722,-0.15350,-0.09960,0.10750,0.43013,0.03121,-0.12370,
1520621035337306368,0.43035,0.12586,0.19917,0.97675,-0.10616,-0.13008,0.13332,0.39743,0.02734,-0.14339,
1520621035437320704,0.46713,0.12996,0.18499,0.97190,-0.06623,-0.16211,0.15733,0.34247,0.03960,-0.15360,
1520621035537323776,0.49681,0.13349,0.16729,0.96803,-0.02089,-0.17966,0.17380,0.28237,0.03612,-0.19642,
1520621035637325824,0.52505,0.13815,0.14781,0.96536,0.03134,-0.18025,0.18605,0.21382,0.03460,-0.22705,
1520621035737329664,0.54378,0.13867,0.12259,0.96311,0.09120,-0.16694,0.19037,0.12744,0.02763,-0.26539,
1520621035837489152,0.55419,0.13779,0.09332,0.96062,0.15018,-0.14032,0.18699,0.04153,-0.00339,-0.27779,
1520621035937490176,0.50652,0.15665,0.07190,0.95850,0.19321,-0.11180,0.17732,-0.11952,0.01401,-0.25265,
1520621036037493248,0.53278,0.13573,0.04385,0.95881,0.22423,-0.08499,0.15225,-0.14955,-0.03233,-0.19569,
1520621036137496320,0.51149,0.12008,0.03231,0.95987,0.24658,-0.06022,0.11923,-0.21011,-0.08329,-0.14247,
1520621036238245632,0.47442,0.12274,0.02075,0.96136,0.26263,-0.02962,0.07697,-0.27817,-0.07061,-0.10658,
1520621036338248704,0.43633,0.12689,0.01556,0.96211,0.27085,0.00104,0.03125,-0.30657,-0.05208,-0.04533,
1520621036438251776,0.40631,0.12088,0.01340,0.96463,0.26158,0.02696,-0.01843,-0.29271,-0.06457,0.00228,
1520621036538255616,0.38074,0.11783,0.01291,0.96733,0.24128,0.04588,-0.06286,-0.26644,-0.04082,0.05640,
1520621036638715392,0.35436,0.13681,0.02412,0.96914,0.21953,0.05566,-0.09736,-0.22416,0.02455,0.12747,
1520621036738718208,0.32934,0.12199,0.04097,0.97116,0.19725,0.05844,-0.12055,-0.18872,-0.02542,0.18235,
1520621036838721280,0.31256,0.12278,0.05969,0.97375,0.16812,0.06411,-0.13944,-0.12364,-0.01729,0.21686,
1520621036938725120,0.30093,0.12546,0.08125,0.97736,0.13412,0.06589,-0.14981,-0.06067,-0.00451,0.23878,
1520621037038728192,0.30748,0.11508,0.10751,0.98147,0.09554,0.06494,-0.15289,0.02129,-0.01675,0.24779,
1520621037138261504,0.31250,0.11360,0.13223,0.98550,0.05466,0.06370,-0.14743,0.07451,-0.01160,0.23984,
1520621037238262528,0.31636,0.12248,0.15487,0.98841,0.01033,0.06069,-0.13878,0.12473,0.01104,0.23984,
1520621037338265344,0.33706,0.12109,0.17915,0.98942,-0.04331,0.05438,-0.12733,0.17912,0.01704,0.23515,
1520621037438268416,0.35372,0.12768,0.20060,0.98766,-0.09962,0.04633,-0.11159,0.21342,0.03991,0.19836,
1520621037537649408,0.37662,0.13246,0.21732,0.98551,-0.14113,0.03303,-0.08809,0.24538,0.04760,0.13944,
1520621037637652480,0.40563,0.13066,0.23221,0.98488,-0.16494,0.01380,-0.05111,0.27027,0.02393,0.08222,
1520621037737655296,0.43081,0.13731,0.23278,0.98363,-0.17965,-0.01378,0.00056,0.26434,0.04432,0.01630,
1520621037837658368,0.45696,0.14105,0.23436,0.98187,-0.17698,-0.04174,0.05363,0.24466,0.03182,-0.03876,
1520621037937415424,0.47905,0.14392,0.22508,0.97981,-0.15701,-0.06648,0.10446,0.21436,0.01978,-0.09436,
1520621038037418240,0.50028,0.14325,0.21435,0.97531,-0.12721,-0.08856,0.15731,0.17692,-0.00243,-0.14232,
1520621038137422336,0.51980,0.14064,0.20124,0.96944,-0.08411,-0.10739,0.20393,0.13588,-0.01678,-0.17535,
1520621038237425408,0.52396,0.14209,0.17985,0.96292,-0.02988,-0.12056,0.23947,0.04568,-0.00749,-0.19070,
1520621038337449984,0.51747,0.14352,0.16031,0.95643,0.02965,-0.12352,0.26287,-0.06761,-0.00965,-0.17433,
1520621038437453056,0.50520,0.13710,0.14509,0.95048,0.08697,-0.11021,0.27727,-0.19496,-0.03342,-0.16484,
1520621038537456128,0.47460,0.13599,0.12915,0.94756,0.14054,-0.07815,0.27617,-0.32545,-0.04451,-0.14391,
1520621038637459968,0.43958,0.12360,0.11842,0.94478,0.19414,-0.04558,0.26003,-0.40785,-0.06175,-0.08153,
1520621038737757184,0.39419,0.11591,0.11449,0.94249,0.23414,-0.02387,0.23733,-0.47769,-0.06642,-0.02496,
1520621038837758976,0.34551,0.10647,0.11355,0.94356,0.26023,-0.00599,0.20480,-0.49595,-0.06444,0.00058,
1520621038937763328,0.29295,0.11145,0.11516,0.94940,0.26171,0.00133,0.17363,-0.49353,-0.03165,0.06198,
1520621039037765888,0.24160,0.11325,0.12257,0.96503,0.21657,-0.00185,0.14766,-0.49350,-0.01557,0.08780,
1520621039138722816,0.19450,0.10546,0.13712,0.97970,0.15609,-0.00481,0.12570,-0.47583,0.00352,0.08926,
1520621039238626816,0.13620,0.14053,0.12908,0.98889,0.10072,-0.00595,0.10917,-0.46824,0.11452,0.04947,
1520621039338629632,0.10680,0.15160,0.13977,0.99380,0.05121,-0.00738,0.09838,-0.39258,0.13059,0.06763,
1520621039438632704,0.06932,0.12463,0.15306,0.99570,0.00194,-0.01465,0.09141,-0.36198,0.04524,0.09328,
1520621039537905664,0.03869,0.11863,0.16435,0.99469,-0.05379,-0.02313,0.08464,-0.32899,0.02177,0.10395,
